symbol,label,market,direction,entry_timestamp,exit_timestamp,entry_price,exit_price,quantity,pnl_cash,pnl_r,exit_reason,setup_type,entry_trigger,stop_rule,target_rule,actual_source_refs,bundle_support_refs,legacy_source_refs,explanation
SPY,SPDR S&P 500 ETF,US,short,2026-04-07T14:45:00-04:00,2026-04-07T14:45:00-04:00,655.4700,653.7300,38.0000,56.1716,2.0000,target_hit,signal_bar_entry_placeholder,placeholder confirmation for short entry; 当前只确认 close-adjacent / breakout-adjacent 的最小 entry 语义，不引入新的自动执行逻辑,protective stop for short; 待确认保护性止损位置与无效化处理,initial target for short; 待确认初始目标、measured move 或分批出场规则,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md,wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,"research-only placeholder setup triggered after three-bar downward progression with falling highs/lows; bar 20 closed below the prior close with a directional body in a trend context; actual knowledge refs: wiki:knowledge/wiki/concepts/market-cycle-overview.md, wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md, wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md, wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md; knowledge trace: concept atom--000c21b0fa567ea4 @ chunk_set[3] | setup atom--339abd6106df72a7 @ chunk_set[4]"
SPY,SPDR S&P 500 ETF,US,long,2026-04-08T12:00:00-04:00,2026-04-08T12:45:00-04:00,674.8900,676.1900,37.0000,38.1026,2.0000,target_hit,signal_bar_entry_placeholder,placeholder confirmation for long entry; 当前只确认 close-adjacent / breakout-adjacent 的最小 entry 语义，不引入新的自动执行逻辑,protective stop for long; 待确认保护性止损位置与无效化处理,initial target for long; 待确认初始目标、measured move 或分批出场规则,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md,wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,"research-only placeholder setup triggered after three-bar upward progression with rising highs/lows; bar 9 closed above the prior close with a directional body in a trend context; actual knowledge refs: wiki:knowledge/wiki/concepts/market-cycle-overview.md, wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md, wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md, wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md; knowledge trace: concept atom--000c21b0fa567ea4 @ chunk_set[3] | setup atom--339abd6106df72a7 @ chunk_set[4]"
SPY,SPDR S&P 500 ETF,US,short,2026-04-08T15:00:00-04:00,2026-04-08T15:00:00-04:00,672.9250,674.3600,37.0000,-63.0665,-1.0000,stop_hit,signal_bar_entry_placeholder,placeholder confirmation for short entry; 当前只确认 close-adjacent / breakout-adjacent 的最小 entry 语义，不引入新的自动执行逻辑,protective stop for short; 待确认保护性止损位置与无效化处理,initial target for short; 待确认初始目标、measured move 或分批出场规则,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md,wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,"research-only placeholder setup triggered after three-bar downward progression with falling highs/lows; bar 21 closed below the prior close with a directional body in a trend context; actual knowledge refs: wiki:knowledge/wiki/concepts/market-cycle-overview.md, wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md, wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md, wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md; knowledge trace: concept atom--000c21b0fa567ea4 @ chunk_set[3] | setup atom--339abd6106df72a7 @ chunk_set[4]"
SPY,SPDR S&P 500 ETF,US,short,2026-04-10T12:00:00-04:00,2026-04-10T15:45:00-04:00,679.4600,679.3400,36.0000,-5.4648,0.0955,end_of_data,signal_bar_entry_placeholder,placeholder confirmation for short entry; 当前只确认 close-adjacent / breakout-adjacent 的最小 entry 语义，不引入新的自动执行逻辑,protective stop for short; 待确认保护性止损位置与无效化处理,initial target for short; 待确认初始目标、measured move 或分批出场规则,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md,wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,"research-only placeholder setup triggered after three-bar downward progression with falling highs/lows; bar 9 closed below the prior close with a directional body in a trend context; actual knowledge refs: wiki:knowledge/wiki/concepts/market-cycle-overview.md, wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md, wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md, wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md; knowledge trace: concept atom--000c21b0fa567ea4 @ chunk_set[3] | setup atom--339abd6106df72a7 @ chunk_set[4]"
SPY,SPDR S&P 500 ETF,US,long,2026-04-13T11:00:00-04:00,2026-04-13T11:15:00-04:00,680.5300,679.5000,36.0000,-46.8720,-1.0000,stop_hit,signal_bar_entry_placeholder,placeholder confirmation for long entry; 当前只确认 close-adjacent / breakout-adjacent 的最小 entry 语义，不引入新的自动执行逻辑,protective stop for long; 待确认保护性止损位置与无效化处理,initial target for long; 待确认初始目标、measured move 或分批出场规则,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md,wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,"research-only placeholder setup triggered after three-bar upward progression with rising highs/lows; bar 5 closed above the prior close with a directional body in a trend context; actual knowledge refs: wiki:knowledge/wiki/concepts/market-cycle-overview.md, wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md, wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md, wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md; knowledge trace: concept atom--000c21b0fa567ea4 @ chunk_set[3] | setup atom--339abd6106df72a7 @ chunk_set[4]"
SPY,SPDR S&P 500 ETF,US,long,2026-04-13T15:00:00-04:00,2026-04-13T15:30:00-04:00,683.2900,684.2900,36.0000,26.1504,2.0000,target_hit,signal_bar_entry_placeholder,placeholder confirmation for long entry; 当前只确认 close-adjacent / breakout-adjacent 的最小 entry 语义，不引入新的自动执行逻辑,protective stop for long; 待确认保护性止损位置与无效化处理,initial target for long; 待确认初始目标、measured move 或分批出场规则,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md,wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,"research-only placeholder setup triggered after three-bar upward progression with rising highs/lows; bar 21 closed above the prior close with a directional body in a trend context; actual knowledge refs: wiki:knowledge/wiki/concepts/market-cycle-overview.md, wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md, wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md, wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md; knowledge trace: concept atom--000c21b0fa567ea4 @ chunk_set[3] | setup atom--339abd6106df72a7 @ chunk_set[4]"
SPY,SPDR S&P 500 ETF,US,long,2026-04-13T15:45:00-04:00,2026-04-13T15:45:00-04:00,684.1700,685.1900,36.0000,26.8632,2.0000,target_hit,signal_bar_entry_placeholder,placeholder confirmation for long entry; 当前只确认 close-adjacent / breakout-adjacent 的最小 entry 语义，不引入新的自动执行逻辑,protective stop for long; 待确认保护性止损位置与无效化处理,initial target for long; 待确认初始目标、measured move 或分批出场规则,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md,wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,"research-only placeholder setup triggered after three-bar upward progression with rising highs/lows; bar 24 closed above the prior close with a directional body in a trend context; actual knowledge refs: wiki:knowledge/wiki/concepts/market-cycle-overview.md, wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md, wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md, wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md; knowledge trace: concept atom--000c21b0fa567ea4 @ chunk_set[3] | setup atom--339abd6106df72a7 @ chunk_set[4]"
SPY,SPDR S&P 500 ETF,US,long,2026-04-14T11:45:00-04:00,2026-04-14T13:15:00-04:00,692.8100,693.9500,36.0000,31.0536,2.0000,target_hit,signal_bar_entry_placeholder,placeholder confirmation for long entry; 当前只确认 close-adjacent / breakout-adjacent 的最小 entry 语义，不引入新的自动执行逻辑,protective stop for long; 待确认保护性止损位置与无效化处理,initial target for long; 待确认初始目标、measured move 或分批出场规则,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md,wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,"research-only placeholder setup triggered after three-bar upward progression with rising highs/lows; bar 8 closed above the prior close with a directional body in a trend context; actual knowledge refs: wiki:knowledge/wiki/concepts/market-cycle-overview.md, wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md, wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md, wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md; knowledge trace: concept atom--000c21b0fa567ea4 @ chunk_set[3] | setup atom--339abd6106df72a7 @ chunk_set[4]"
SPY,SPDR S&P 500 ETF,US,short,2026-04-14T14:15:00-04:00,2026-04-14T14:15:00-04:00,693.5400,692.7500,36.0000,18.4572,2.0000,target_hit,signal_bar_entry_placeholder,placeholder confirmation for short entry; 当前只确认 close-adjacent / breakout-adjacent 的最小 entry 语义，不引入新的自动执行逻辑,protective stop for short; 待确认保护性止损位置与无效化处理,initial target for short; 待确认初始目标、measured move 或分批出场规则,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md,wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,"research-only placeholder setup triggered after three-bar downward progression with falling highs/lows; bar 18 closed below the prior close with a directional body in a trend context; actual knowledge refs: wiki:knowledge/wiki/concepts/market-cycle-overview.md, wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md, wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md, wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md; knowledge trace: concept atom--000c21b0fa567ea4 @ chunk_set[3] | setup atom--339abd6106df72a7 @ chunk_set[4]"
SPY,SPDR S&P 500 ETF,US,long,2026-04-14T15:30:00-04:00,2026-04-14T15:45:00-04:00,694.2300,693.5000,36.0000,-36.2700,-1.0000,stop_hit,signal_bar_entry_placeholder,placeholder confirmation for long entry; 当前只确认 close-adjacent / breakout-adjacent 的最小 entry 语义，不引入新的自动执行逻辑,protective stop for long; 待确认保护性止损位置与无效化处理,initial target for long; 待确认初始目标、measured move 或分批出场规则,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md,wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,"research-only placeholder setup triggered after three-bar upward progression with rising highs/lows; bar 23 closed above the prior close with a directional body in a trend context; actual knowledge refs: wiki:knowledge/wiki/concepts/market-cycle-overview.md, wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md, wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md, wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md; knowledge trace: concept atom--000c21b0fa567ea4 @ chunk_set[3] | setup atom--339abd6106df72a7 @ chunk_set[4]"
SPY,SPDR S&P 500 ETF,US,long,2026-04-15T13:30:00-04:00,2026-04-15T14:00:00-04:00,697.4200,698.1214,35.0000,14.7805,2.0000,target_hit,signal_bar_entry_placeholder,placeholder confirmation for long entry; 当前只确认 close-adjacent / breakout-adjacent 的最小 entry 语义，不引入新的自动执行逻辑,protective stop for long; 待确认保护性止损位置与无效化处理,initial target for long; 待确认初始目标、measured move 或分批出场规则,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md,wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,wiki:knowledge/wiki/concepts/market-cycle-overview.md | wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md | wiki:knowledge/wiki/rules/m3-research-reference-pack.md | wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md | wiki:knowledge/wiki/sources/fangfangtu-market-cycle-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 市场周期.pdf | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md | raw:knowledge/raw/notes/方方土视频笔记 - 信号K线 & 入场.pdf | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt.md,"research-only placeholder setup triggered after three-bar upward progression with rising highs/lows; bar 15 closed above the prior close with a directional body in a trend context; actual knowledge refs: wiki:knowledge/wiki/concepts/market-cycle-overview.md, wiki:knowledge/wiki/setups/signal-bar-entry-placeholder.md, wiki:knowledge/wiki/rules/trend-vs-range-filter-minimal.md, wiki:knowledge/wiki/sources/fangfangtu-signal-bar-entry-note.md; knowledge trace: concept atom--000c21b0fa567ea4 @ chunk_set[3] | setup atom--339abd6106df72a7 @ chunk_set[4]"
